family,dataset,metric,direction,first,second,comparison,n_paired,mean_paired_diff_second_minus_first,median_paired_diff_second_minus_first,raw_p,bh_q,raw_sig,bh_sig,bh_q_lt_0.001,bh_q_lt_0.01,bh_q_lt_0.05
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,380,0.004813114878,3.864064525e-13,0.1347509896,0.19816322,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,0.007776708546,8.103269843e-13,0.02525569817,0.05261603785,True,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,boundary_dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,380,0.003021850192,0.0001512887316,7.441291966e-08,9.301614957e-07,True,True,True,True,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,boundary_dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,380,0.002963593668,0.0004927451381,4.912420202e-09,1.228105051e-07,True,True,True,True,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,boundary_dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,380,0.004754858354,1.170130091e-12,0.0698701868,0.1247681907,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,380,0.00472253349,5.005220165e-13,0.004658464544,0.01294017929,True,True,False,False,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,0.005525027337,3.75570048e-13,0.004584373171,0.01294017929,True,True,False,False,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,380,0.000748652046,1.697151336e-14,0.005859689022,0.01464922255,True,True,False,False,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,380,0.0008024938463,3.926137049e-14,0.004387399043,0.01294017929,True,True,False,False,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,380,0.004776375291,1.208532956e-13,0.04406813947,0.08474642206,True,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,hd95,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,380,-1.148171419,-0.5415680165,0.1472875853,0.2045660907,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,-1.451070434,-0.7602266719,0.09291876402,0.1548646067,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,hd95,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,380,-0.694787398,0,0.2263750427,0.2829688033,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,hd95,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,380,-0.3028990147,0,0.5291046115,0.551150637,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,hd95,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,380,-0.7562830359,-0.102378611,0.320707248,0.3817943429,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,iou,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,380,0.007878633269,5.005220165e-13,0.0007562012074,0.004726257546,True,True,False,True,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,0.009065652445,3.75570048e-13,0.0006725234569,0.004726257546,True,True,False,True,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,iou,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,380,0.001193282768,1.697151336e-14,0.004204315053,0.01294017929,True,True,False,False,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,iou,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,380,0.001187019176,3.926137049e-14,0.00155912706,0.007795635301,True,True,False,True,True
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,iou,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,380,0.007872369676,1.208532956e-13,0.01228092247,0.02791118742,True,True,False,False,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,assd,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,196,-2.556708309,0.3796695187,0.9759212707,0.9759212707,False,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,-1.419299342,-0.1140387607,0.8572788496,0.8929988017,False,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,assd,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,-0.1430587279,-0.3750218833,0.04705816655,0.0692031861,True,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,assd,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,1.137408967,-0.3614115104,0.1354919869,0.1782789301,False,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,assd,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,-1.276240614,0.369361108,0.8277660004,0.8929988017,False,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,196,0.002893100309,2.758664965e-13,0.1531778979,0.1914723724,False,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,0.01721791287,6.432687284e-13,4.863302254e-05,9.352504335e-05,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,0.0120792753,3.248626604e-13,6.454348733e-11,4.033967958e-10,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,0.01432481256,2.39617525e-12,9.376720266e-19,2.344180066e-17,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,0.005138637561,4.00810075e-13,0.01142294321,0.01903823869,True,True,False,False,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,196,0.01547717934,3.55540632e-14,1.345260856e-05,3.275001679e-05,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,0.01779880548,1.226285203e-13,5.287701902e-09,1.652406845e-08,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,0.002404602379,1.25441811e-14,1.265064259e-09,5.271101078e-09,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,0.002321626144,3.179554339e-14,6.993772515e-12,5.828143763e-11,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,0.0153942031,4.257209777e-14,2.330464045e-05,4.855133427e-05,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,hd95,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,196,-5.079051999,0.6947519857,0.4312937804,0.4901065687,False,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,-5.390769896,0.06007367485,0.1203858055,0.1672025076,False,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,hd95,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,-0.5752784113,-0.6187861369,0.0006499998732,0.001160714059,True,True,False,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,hd95,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,-0.3117178976,-0.4608931708,0.03918310699,0.06122360467,True,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,hd95,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,-4.815491485,0.1126423402,0.3430058752,0.4083403276,False,False,False,False,False
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,iou,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,196,0.01984818589,3.55540632e-14,9.675793598e-06,2.687720444e-05,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,0.02308920526,1.226285203e-13,2.098062311e-09,7.493079683e-09,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,iou,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,0.003168343799,1.25441811e-14,2.105001383e-10,1.052500692e-09,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,iou,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,0.00324101937,3.179554339e-14,1.176956561e-12,1.471195701e-11,True,True,True,True,True
table8_per_dataset:ETIS-LaribPolypDB,ETIS-LaribPolypDB,iou,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,0.01992086146,4.257209777e-14,1.441000739e-05,3.275001679e-05,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,assd,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,1.006983438,0.6532064381,0.04882002073,0.08717860844,True,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.5420863133,0.2248055829,0.4473324208,0.6109499969,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,assd,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,-0.4006748561,-0.2469883823,0.0004648835849,0.001056553602,True,True,False,True,True
table8_per_dataset:Kvasir,Kvasir,assd,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,-0.4648971246,-0.4233349661,6.881249881e-06,3.44062494e-05,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,assd,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,0.9427611694,0.2874061404,0.1439364056,0.2398940093,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,-0.04067865465,-0.03732526222,9.950447275e-06,4.146019698e-05,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,-0.01291820222,-0.01509909074,0.02497509023,0.04802901967,True,True,False,False,True
table8_per_dataset:Kvasir,Kvasir,boundary_dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,0.01814981466,0.01633061997,1.435571871e-07,8.972324194e-07,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,boundary_dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,0.02776045243,0.02466708239,1.850840753e-14,4.627101883e-13,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,boundary_dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,-0.03106801689,-0.0285043171,7.046698256e-05,0.0001957416182,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,0.002056238738,-0.001630216706,0.3496726883,0.5142245417,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.005630888932,-3.095770171e-05,0.8933277152,0.8933277152,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,0.002749336255,0.001606581119,3.425207458e-05,0.0001070377331,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,0.003574650194,0.002968237941,1.612264994e-08,1.343554162e-07,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,0.002881552677,-1.335226627e-05,0.5704943464,0.6791599362,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,hd95,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,-2.045022182,-0.5294012748,0.7027179817,0.798543161,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,-2.585838272,-0.6764415038,0.4643219976,0.6109499969,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,hd95,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,-0.7988652449,-0.5431983695,0.0007242321859,0.001508817054,True,True,False,True,True
table8_per_dataset:Kvasir,Kvasir,hd95,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,-0.5408160901,-0.7406153279,0.0002791277469,0.0006978193673,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,hd95,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,-1.786973027,0.2156049556,0.867559776,0.8933277152,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,iou,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,0.0009792406306,-0.002887234527,0.2818397532,0.4403746143,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.006582709325,-6.046491805e-05,0.8581003268,0.8933277152,False,False,False,False,False
table8_per_dataset:Kvasir,Kvasir,iou,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,0.004067829695,0.002346305425,2.381978528e-05,8.507066172e-05,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,iou,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,0.005603468694,0.004749529485,1.235865758e-09,1.544832198e-08,True,True,True,True,True
table8_per_dataset:Kvasir,Kvasir,iou,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,0.00251487963,-8.549630864e-06,0.5157933846,0.6447417308,False,False,False,False,False
